,structure,exfoliation_en
188,"Full Formula (Cu2 Br2)
Reduced Formula: CuBr
abc   :   3.850600   3.850600  23.172608
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b         c  velocities
---  ----  ----  ----  --------  ---------------
  0  Br    -0     0.5  0.139613  [0.0, 0.0, 0.0]
  1  Br     0.5  -0    0.997299  [0.0, 0.0, 0.0]
  2  Cu     0.5   0.5  0.068456  [0.0, 0.0, 0.0]
  3  Cu     0     0    0.068456  [0.0, 0.0, 0.0]",75.37302749999999
189,"Full Formula (Pb2 I2 F2)
Reduced Formula: PbIF
abc   :   4.188033   4.188033  28.459698
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Pb    0.616622  0.116622  0.2183    [0.0, 0.0, 0.0]
  1  Pb    0.116622  0.616622  0.114089  [0.0, 0.0, 0.0]
  2  I     0.116622  0.616622  0.275396  [0.0, 0.0, 0.0]
  3  I     0.616622  0.116622  0.056993  [0.0, 0.0, 0.0]
  4  F     0.116622  0.116622  0.166195  [0.0, 0.0, 0.0]
  5  F     0.616622  0.616622  0.166195  [0.0, 0.0, 0.0]",55.680933333333456
190,"Full Formula (Sb2 S2 Br2)
Reduced Formula: SbSBr
abc   :   3.994180   6.913753  28.677471
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Sb    0.75  0.269841  0.152267  [0.0, 0.0, 0.0]
  1  Sb    0.25  0.730159  0.150322  [0.0, 0.0, 0.0]
  2  S     0.75  0.576295  0.201516  [0.0, 0.0, 0.0]
  3  S     0.25  0.423705  0.101073  [0.0, 0.0, 0.0]
  4  Br    0.25  0.110119  0.219005  [0.0, 0.0, 0.0]
  5  Br    0.75  0.889881  0.083583  [0.0, 0.0, 0.0]",124.3515833333333
191,"Full Formula (Sb2 Se2 I2)
Reduced Formula: SbSeI
abc   :   3.878287   7.352824  29.163713
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Sb    0.75  0.204168  0.054245  [0.0, 0.0, 0.0]
  1  Sb    0.25  0.704168  0.102863  [0.0, 0.0, 0.0]
  2  Se    0.25  0.037622  0.008268  [0.0, 0.0, 0.0]
  3  Se    0.75  0.537622  0.14884   [0.0, 0.0, 0.0]
  4  I     0.75  0.53884   0.003539  [0.0, 0.0, 0.0]
  5  I     0.25  0.03884   0.153569  [0.0, 0.0, 0.0]",236.6321
192,"Full Formula (Sb2 S2 I2)
Reduced Formula: SbSI
abc   :   3.796916   6.126442  28.135263
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Sb    0.25  0.853091  0.078483  [0.0, 0.0, 0.0]
  1  Sb    0.75  0.353091  0.208262  [0.0, 0.0, 0.0]
  2  S     0.75  0.853023  0.020384  [0.0, 0.0, 0.0]
  3  S     0.25  0.353023  0.26636   [0.0, 0.0, 0.0]
  4  I     0.25  0.353037  0.097595  [0.0, 0.0, 0.0]
  5  I     0.75  0.853037  0.189149  [0.0, 0.0, 0.0]",101.70320000000021
193,"Full Formula (Bi2 Se2 I2)
Reduced Formula: BiSeI
abc   :   4.320312  10.727042  25.037106
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Bi    0.75  0.362197  0.212331  [0.0, 0.0, 0.0]
  1  Bi    0.25  0.637803  0.148618  [0.0, 0.0, 0.0]
  2  Se    0.75  0.465812  0.11396   [0.0, 0.0, 0.0]
  3  Se    0.25  0.534188  0.246989  [0.0, 0.0, 0.0]
  4  I     0.25  0.164664  0.177406  [0.0, 0.0, 0.0]
  5  I     0.75  0.835336  0.183543  [0.0, 0.0, 0.0]",217.4879166666668
194,"Full Formula (Sb2 S2 I2)
Reduced Formula: SbSI
abc   :   4.143117  10.396175  27.019783
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Sb    0.75  0.36787   0.197987  [0.0, 0.0, 0.0]
  1  Sb    0.25  0.63213   0.135834  [0.0, 0.0, 0.0]
  2  S     0.75  0.463047  0.114556  [0.0, 0.0, 0.0]
  3  S     0.25  0.536953  0.219265  [0.0, 0.0, 0.0]
  4  I     0.25  0.171677  0.160647  [0.0, 0.0, 0.0]
  5  I     0.75  0.828323  0.173174  [0.0, 0.0, 0.0]",200.95743333333326
195,"Full Formula (Bi4 Se6)
Reduced Formula: Bi2Se3
abc   :   4.173084   9.963808  29.535619
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (10)
  #  SP       a          b         c  velocities
---  ----  ----  ---------  --------  ---------------
  0  Bi    0.25   0.513272  0.14571   [0.0, 0.0, 0.0]
  1  Bi    0.75   0.858216  0.181455  [0.0, 0.0, 0.0]
  2  Bi    0.25   0.141784  0.242969  [0.0, 0.0, 0.0]
  3  Bi    0.75   0.486728  0.278714  [0.0, 0.0, 0.0]
  4  Se    0.75   0.660319  0.103894  [0.0, 0.0, 0.0]
  5  Se    0.25   0.033134  0.150735  [0.0, 0.0, 0.0]
  6  Se    0.75   0.334859  0.20129   [0.0, 0.0, 0.0]
  7  Se    0.25   0.665141  0.223134  [0.0, 0.0, 0.0]
  8  Se    0.75  -0.033134  0.273689  [0.0, 0.0, 0.0]
  9  Se    0.25   0.339681  0.320529  [0.0, 0.0, 0.0]",124.94709999999998
196,"Full Formula (Sb2 Cl10)
Reduced Formula: SbCl5
abc   :   7.947908   6.361318  31.010246
angles:  90.000000  90.000000 102.677336
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Sb    0.245354  0.317     0.697478  [0.0, 0.0, 0.0]
  1  Sb    0.769539  0.72076   0.591592  [0.0, 0.0, 0.0]
  2  Cl    0.647422  0.355131  0.581404  [0.0, 0.0, 0.0]
  3  Cl    0.210028  0.188016  0.626814  [0.0, 0.0, 0.0]
  4  Cl    0.804865  0.849744  0.662256  [0.0, 0.0, 0.0]
  5  Cl    0.36747   0.682629  0.707666  [0.0, 0.0, 0.0]
  6  Cl    0.526509  0.239416  0.69947   [0.0, 0.0, 0.0]
  7  Cl    0.964636  0.392515  0.697973  [0.0, 0.0, 0.0]
  8  Cl    0.162719  0.08205   0.755791  [0.0, 0.0, 0.0]
  9  Cl    0.852174  0.95571   0.533279  [0.0, 0.0, 0.0]
 10  Cl    0.050257  0.645245  0.591097  [0.0, 0.0, 0.0]
 11  Cl    0.488384  0.798344  0.5896    [0.0, 0.0, 0.0]",61.940833333333224
197,"Full Formula (B1 Cl3)
Reduced Formula: BCl3
abc   :   6.100899   6.100898  25.655882
angles:  90.000000  90.000000 119.999999
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  B     0.333333  0.666667  0.074602  [0.0, 0.0, 0.0]
  1  Cl    0.047824  0.381008  0.074602  [0.0, 0.0, 0.0]
  2  Cl    0.618992  0.666816  0.074602  [0.0, 0.0, 0.0]
  3  Cl    0.333184  0.952176  0.074602  [0.0, 0.0, 0.0]",108.17792500000012
198,"Full Formula (Hg1 I2)
Reduced Formula: HgI2
abc   :   4.368832   4.368832  25.869669
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (3)
  #  SP      a    b         c  velocities
---  ----  ---  ---  --------  ---------------
  0  Hg    0.5  0.5  0.268068  [0.0, 0.0, 0.0]
  1  I     0.5  0    0.197255  [0.0, 0.0, 0.0]
  2  I     0    0.5  0.338882  [0.0, 0.0, 0.0]",109.31456666666672
199,"Full Formula (Fe2 Cl6)
Reduced Formula: FeCl3
abc   :   5.791948   5.791948  19.233131
angles:  90.000000  90.000000 119.999998
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Fe    0         0         0.333335  [0.0, 0.0, 0.0]
  1  Fe    0.333333  0.666667  0.333332  [0.0, 0.0, 0.0]
  2  Cl    0.309132  0.333335  0.266531  [0.0, 0.0, 0.0]
  3  Cl    0.666665  0.975799  0.266531  [0.0, 0.0, 0.0]
  4  Cl    0.024201  0.690868  0.266531  [0.0, 0.0, 0.0]
  5  Cl    0.024201  0.333332  0.400136  [0.0, 0.0, 0.0]
  6  Cl    0.309132  0.975799  0.400136  [0.0, 0.0, 0.0]
  7  Cl    0.666668  0.690868  0.400136  [0.0, 0.0, 0.0]",72.34425
200,"Full Formula (Mg1 I2)
Reduced Formula: MgI2
abc   :   4.160715   4.160715  27.731276
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Mg    0.448502  0.060377  0.139396  [0.0, 0.0, 0.0]
  1  I     0.115169  0.39371   0.199868  [0.0, 0.0, 0.0]
  2  I     0.781835  0.727044  0.078925  [0.0, 0.0, 0.0]",82.05643333333335
201,"Full Formula (Mg1 Cl2)
Reduced Formula: MgCl2
abc   :   3.641321   3.641321  29.722000
angles:  90.000000  90.000000 120.000480
pbc   :       True       True       True
Sites (3)
  #  SP            a         b         c  velocities
---  ----  ---------  --------  --------  ---------------
  0  Cl     0.666668  0.333332  0.396132  [0.0, 0.0, 0.0]
  1  Cl    -7e-06     7e-06     0.488572  [0.0, 0.0, 0.0]
  2  Mg     0.333339  0.666661  0.442394  [0.0, 0.0, 0.0]",63.48626666666668
202,"Full Formula (B1 Br3)
Reduced Formula: BBr3
abc   :   6.469339   6.469340  25.243618
angles:  90.000000  90.000000 119.999999
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  B     0.333333  0.666667  0.081641  [0.0, 0.0, 0.0]
  1  Br    0.038906  0.372552  0.081641  [0.0, 0.0, 0.0]
  2  Br    0.627448  0.666354  0.081641  [0.0, 0.0, 0.0]
  3  Br    0.333646  0.961094  0.081641  [0.0, 0.0, 0.0]",125.35922499999997
203,"Full Formula (Fe1 Cl2)
Reduced Formula: FeCl2
abc   :   3.497589   3.497589  27.012592
angles:  90.000000  90.000000 119.999999
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Fe    0.478246  0.278303  0.370431  [0.0, 0.0, 0.0]
  1  Cl    0.144913  0.611636  0.422544  [0.0, 0.0, 0.0]
  2  Cl    0.811579  0.94497   0.318317  [0.0, 0.0, 0.0]",67.41090000000005
204,"Full Formula (P2 Cl6)
Reduced Formula: PCl3
abc   :   5.808104   7.943295  30.074485
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  P     0.395436  0.518345  0.083746  [0.0, 0.0, 0.0]
  1  P     0.104564  0.018345  0.083746  [0.0, 0.0, 0.0]
  2  Cl    0.19057   0.588941  0.030387  [0.0, 0.0, 0.0]
  3  Cl    0.30943   0.088941  0.030387  [0.0, 0.0, 0.0]
  4  Cl    0.869098  0.215632  0.083746  [0.0, 0.0, 0.0]
  5  Cl    0.630902  0.715632  0.083746  [0.0, 0.0, 0.0]
  6  Cl    0.30943   0.088941  0.137105  [0.0, 0.0, 0.0]
  7  Cl    0.19057   0.588941  0.137105  [0.0, 0.0, 0.0]",96.06956250000009
205,"Full Formula (Ti2 I6)
Reduced Formula: TiI3
abc   :   6.407144   7.117742  25.339268
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ti    0.729041  0.752966  0.263213  [0.0, 0.0, 0.0]
  1  Ti    0.270959  0.752966  0.263213  [0.0, 0.0, 0.0]
  2  I     0.5       0.589057  0.183486  [0.0, 0.0, 0.0]
  3  I     0         0.911228  0.186643  [0.0, 0.0, 0.0]
  4  I     0.5       0.079434  0.263213  [0.0, 0.0, 0.0]
  5  I     0         0.438785  0.263213  [0.0, 0.0, 0.0]
  6  I     0         0.911228  0.339784  [0.0, 0.0, 0.0]
  7  I     0.5       0.589057  0.342941  [0.0, 0.0, 0.0]",111.2315625
206,"Full Formula (As2 Cl6)
Reduced Formula: AsCl3
abc   :   4.085304   9.434207  25.232531
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  As    0.497002  0.802572  0.106685  [0.0, 0.0, 0.0]
  1  As    0.502998  0.302572  0.135711  [0.0, 0.0, 0.0]
  2  Cl    0.758276  0.6269    0.065524  [0.0, 0.0, 0.0]
  3  Cl    0.222119  0.302645  0.060207  [0.0, 0.0, 0.0]
  4  Cl    0.758322  0.978137  0.065462  [0.0, 0.0, 0.0]
  5  Cl    0.241678  0.478137  0.176934  [0.0, 0.0, 0.0]
  6  Cl    0.777881  0.802645  0.182189  [0.0, 0.0, 0.0]
  7  Cl    0.241724  0.1269    0.176872  [0.0, 0.0, 0.0]",77.782625
207,"Full Formula (Sb2 I6)
Reduced Formula: SbI3
abc   :   7.460474   7.460473  30.907033
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Sb    0.666667  0.333333  0.123517  [0.0, 0.0, 0.0]
  1  Sb    0         0         0.123536  [0.0, 0.0, 0.0]
  2  I     0.995262  0.328597  0.065363  [0.0, 0.0, 0.0]
  3  I     0.671403  0.666665  0.065363  [0.0, 0.0, 0.0]
  4  I     0.333335  0.004738  0.065363  [0.0, 0.0, 0.0]
  5  I     0.995264  0.666668  0.18169   [0.0, 0.0, 0.0]
  6  I     0.333332  0.328596  0.18169   [0.0, 0.0, 0.0]
  7  I     0.671404  0.004736  0.18169   [0.0, 0.0, 0.0]",97.59346249999994
208,"Full Formula (Al2 Br6)
Reduced Formula: AlBr3
abc   :   7.301504   6.888162  23.256773
angles:  90.000000  98.738611  91.143942
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Al    0.705712  0.402319  0.268376  [0.0, 0.0, 0.0]
  1  Al    0.294288  0.597681  0.215645  [0.0, 0.0, 0.0]
  2  Br    0.761226  0.088243  0.253988  [0.0, 0.0, 0.0]
  3  Br    0.077641  0.410352  0.160727  [0.0, 0.0, 0.0]
  4  Br    0.411603  0.432172  0.30602   [0.0, 0.0, 0.0]
  5  Br    0.588397  0.567828  0.178001  [0.0, 0.0, 0.0]
  6  Br    0.922359  0.589648  0.323294  [0.0, 0.0, 0.0]
  7  Br    0.238774  0.911757  0.230033  [0.0, 0.0, 0.0]",100.0521875
209,"Full Formula (Ru2 Br6)
Reduced Formula: RuBr3
abc   :   5.876580   6.402523  27.413004
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ru    0.749999  0.253994  0.226407  [0.0, 0.0, 0.0]
  1  Ru    0.250001  0.253994  0.226407  [0.0, 0.0, 0.0]
  2  Br    0.5       0.096362  0.161774  [0.0, 0.0, 0.0]
  3  Br    0         0.411621  0.161774  [0.0, 0.0, 0.0]
  4  Br    0         0.936485  0.226407  [0.0, 0.0, 0.0]
  5  Br    0.5       0.571508  0.226407  [0.0, 0.0, 0.0]
  6  Br    0         0.411621  0.29104   [0.0, 0.0, 0.0]
  7  Br    0.5       0.096362  0.29104   [0.0, 0.0, 0.0]",99.68656249999985
210,"Full Formula (Mo2 Br6)
Reduced Formula: MoBr3
abc   :   6.072311   6.579010  25.680266
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP          a         b         c  velocities
---  ----  -------  --------  --------  ---------------
  0  Mo    0.72872  0.252644  0.246887  [0.0, 0.0, 0.0]
  1  Mo    0.27128  0.252644  0.246887  [0.0, 0.0, 0.0]
  2  Br    0.5      0.090361  0.173806  [0.0, 0.0, 0.0]
  3  Br    0        0.407578  0.178103  [0.0, 0.0, 0.0]
  4  Br    0.5      0.580063  0.246887  [0.0, 0.0, 0.0]
  5  Br    0        0.942932  0.246887  [0.0, 0.0, 0.0]
  6  Br    0        0.407578  0.315672  [0.0, 0.0, 0.0]
  7  Br    0.5      0.090361  0.319969  [0.0, 0.0, 0.0]",95.03100000000009
211,"Full Formula (As2 Br6)
Reduced Formula: AsBr3
abc   :   4.118252  10.171597  25.162131
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP            a         b         c  velocities
---  ----  ---------  --------  --------  ---------------
  0  As     0.007185  0.809241  0.113939  [0.0, 0.0, 0.0]
  1  As    -0.007185  0.309241  0.147607  [0.0, 0.0, 0.0]
  2  Br     0.732372  0.633362  0.069896  [0.0, 0.0, 0.0]
  3  Br     0.284714  0.309055  0.064983  [0.0, 0.0, 0.0]
  4  Br     0.732528  0.985675  0.070244  [0.0, 0.0, 0.0]
  5  Br     0.267472  0.485675  0.191302  [0.0, 0.0, 0.0]
  6  Br     0.715286  0.809055  0.196563  [0.0, 0.0, 0.0]
  7  Br     0.267628  0.133362  0.191651  [0.0, 0.0, 0.0]",89.14668749999998
212,"Full Formula (Bi2 S2 Br2)
Reduced Formula: BiSBr
abc   :   4.085598   7.200927  28.467639
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Bi    0.75  0.728026  0.146632  [0.0, 0.0, 0.0]
  1  Bi    0.25  0.271974  0.150816  [0.0, 0.0, 0.0]
  2  S     0.25  0.576812  0.09498   [0.0, 0.0, 0.0]
  3  S     0.75  0.423188  0.202468  [0.0, 0.0, 0.0]
  4  Br    0.75  0.086867  0.084793  [0.0, 0.0, 0.0]
  5  Br    0.25  0.913133  0.212655  [0.0, 0.0, 0.0]",110.96958333333306
213,"Full Formula (Bi4 Te2 I2)
Reduced Formula: Bi2TeI
abc   :   4.416303   4.416302  37.398247
angles:  90.000000  90.000000 120.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Bi    0         0         0.8639    [0.0, 0.0, 0.0]
  1  Bi    0.666667  0.333333  0.00038   [0.0, 0.0, 0.0]
  2  Bi    0         0         0.045999  [0.0, 0.0, 0.0]
  3  Bi    0.666667  0.333333  0.182479  [0.0, 0.0, 0.0]
  4  Te    0.666667  0.333333  0.818257  [0.0, 0.0, 0.0]
  5  Te    0         0         0.228122  [0.0, 0.0, 0.0]
  6  I     0.333333  0.666667  0.92031   [0.0, 0.0, 0.0]
  7  I     0.333333  0.666667  0.126069  [0.0, 0.0, 0.0]",43.940987500000084
214,"Full Formula (Bi2 S2 I2)
Reduced Formula: BiSI
abc   :   4.261175  10.616340  28.887051
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Bi    0.75  0.367313  0.182316  [0.0, 0.0, 0.0]
  1  Bi    0.25  0.632687  0.125333  [0.0, 0.0, 0.0]
  2  S     0.75  0.466981  0.101272  [0.0, 0.0, 0.0]
  3  S     0.25  0.533019  0.206376  [0.0, 0.0, 0.0]
  4  I     0.25  0.167726  0.150824  [0.0, 0.0, 0.0]
  5  I     0.75  0.832274  0.156825  [0.0, 0.0, 0.0]",221.47859999999997
215,"Full Formula (S2 N2)
Reduced Formula: SN
abc   :   3.509047   4.493791  25.964813
angles:  90.000000 106.187572  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  S     0.181902  0.28503   0.042508  [0.0, 0.0, 0.0]
  1  S     0.322267  0.78503   0.111026  [0.0, 0.0, 0.0]
  2  N     0.201527  0.934163  0.052066  [0.0, 0.0, 0.0]
  3  N     0.302642  0.434163  0.101469  [0.0, 0.0, 0.0]",96.40375000000034
216,"Full Formula (S2 N2)
Reduced Formula: SN
abc   :   4.321377   3.977762  28.977561
angles:  90.000000 105.359776  59.617424
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  S     0.7606    0.555486  0.119225  [0.0, 0.0, 0.0]
  1  S     0.239396  0.444522  0.190585  [0.0, 0.0, 0.0]
  2  N     0.168419  0.535471  0.132257  [0.0, 0.0, 0.0]
  3  N     0.831584  0.46452   0.177553  [0.0, 0.0, 0.0]",94.55812500000027
217,"Full Formula (Si2 H8)
Reduced Formula: SiH4
abc   :   7.898422   4.621330  25.465351
angles:  90.000000  94.182162  90.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Si    0.822569  0.100802  0.072566  [0.0, 0.0, 0.0]
  1  Si    0.322569  0.399198  0.072566  [0.0, 0.0, 0.0]
  2  H     0.716823  0.009708  0.024363  [0.0, 0.0, 0.0]
  3  H     0.216823  0.490292  0.024363  [0.0, 0.0, 0.0]
  4  H     0.993601  0.962599  0.072919  [0.0, 0.0, 0.0]
  5  H     0.493601  0.537401  0.072919  [0.0, 0.0, 0.0]
  6  H     0.843526  0.421935  0.072409  [0.0, 0.0, 0.0]
  7  H     0.343526  0.078065  0.072409  [0.0, 0.0, 0.0]
  8  H     0.237846  0.488666  0.120565  [0.0, 0.0, 0.0]
  9  H     0.737846  0.011334  0.120565  [0.0, 0.0, 0.0]",39.65485000000024
218,"Full Formula (Pd2 Se4)
Reduced Formula: PdSe2
abc   :   5.686705   5.893915  30.585061
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Pd    0.5       0.5       0.163738  [0.0, 0.0, 0.0]
  1  Pd    0         0         0.163738  [0.0, 0.0, 0.0]
  2  Se    0.607406  0.118824  0.189149  [0.0, 0.0, 0.0]
  3  Se    0.107406  0.381176  0.138328  [0.0, 0.0, 0.0]
  4  Se    0.892594  0.618824  0.189149  [0.0, 0.0, 0.0]
  5  Se    0.392594  0.881176  0.138328  [0.0, 0.0, 0.0]",166.23558333333355
219,"Full Formula (H2 S14 N2)
Reduced Formula: HS7N
abc   :   7.352854   7.942215  28.853054
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (18)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  H     0.211462  0.410624  0.120031  [0.0, 0.0, 0.0]
  1  H     0.288539  0.910624  0.120031  [0.0, 0.0, 0.0]
  2  S     0.007204  0.713689  0.041752  [0.0, 0.0, 0.0]
  3  S     0.492796  0.213689  0.041752  [0.0, 0.0, 0.0]
  4  S     0.844749  0.51223   0.061871  [0.0, 0.0, 0.0]
  5  S     0.655251  0.01223   0.061871  [0.0, 0.0, 0.0]
  6  S     0.267235  0.684408  0.068576  [0.0, 0.0, 0.0]
  7  S     0.232765  0.184408  0.068576  [0.0, 0.0, 0.0]
  8  S     0.701518  0.586006  0.120031  [0.0, 0.0, 0.0]
  9  S     0.798482  0.086006  0.120031  [0.0, 0.0, 0.0]
 10  S     0.267235  0.684408  0.171486  [0.0, 0.0, 0.0]
 11  S     0.232765  0.184408  0.171486  [0.0, 0.0, 0.0]
 12  S     0.655251  0.01223   0.178191  [0.0, 0.0, 0.0]
 13  S     0.844749  0.51223   0.178191  [0.0, 0.0, 0.0]
 14  S     0.492796  0.213689  0.19831   [0.0, 0.0, 0.0]
 15  S     0.007204  0.713689  0.19831   [0.0, 0.0, 0.0]
 16  N     0.282827  0.781091  0.120031  [0.0, 0.0, 0.0]
 17  N     0.217173  0.281091  0.120031  [0.0, 0.0, 0.0]",61.32083333333327
220,"Full Formula (P8 Se10)
Reduced Formula: P4Se5
abc   :   6.567275  13.046883  31.813496
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (18)
  #  SP            a         b         c  velocities
---  ----  ---------  --------  --------  ---------------
  0  P      0.593297  0.933031  0.170509  [0.0, 0.0, 0.0]
  1  P     -0.093297  0.433031  0.170509  [0.0, 0.0, 0.0]
  2  P      0.907881  0.880354  0.193395  [0.0, 0.0, 0.0]
  3  P      0.592119  0.380354  0.193395  [0.0, 0.0, 0.0]
  4  P      0.487804  0.913044  0.238108  [0.0, 0.0, 0.0]
  5  P      0.012196  0.413044  0.238108  [0.0, 0.0, 0.0]
  6  P      0.534342  0.672367  0.187226  [0.0, 0.0, 0.0]
  7  P     -0.034342  0.172367  0.187226  [0.0, 0.0, 0.0]
  8  Se     0.45889   0.797853  0.137308  [0.0, 0.0, 0.0]
  9  Se     0.04111   0.297853  0.137308  [0.0, 0.0, 0.0]
 10  Se     0.874945  0.703638  0.195575  [0.0, 0.0, 0.0]
 11  Se     0.625055  0.203638  0.195575  [0.0, 0.0, 0.0]
 12  Se     0.37906   0.745955  0.244739  [0.0, 0.0, 0.0]
 13  Se     0.12094   0.245955  0.244739  [0.0, 0.0, 0.0]
 14  Se     0.817997  0.941961  0.259381  [0.0, 0.0, 0.0]
 15  Se     0.682003  0.441961  0.259381  [0.0, 0.0, 0.0]
 16  Se     0.274551  0.010428  0.268983  [0.0, 0.0, 0.0]
 17  Se     0.225449  0.510428  0.268983  [0.0, 0.0, 0.0]",114.36422222222208
221,"Full Formula (Ca2 Sn2)
Reduced Formula: CaSn
abc   :   4.683404   4.321438  25.600898
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a     b         c  velocities
---  ----  --------  ----  --------  ---------------
  0  Ca    0.954712  0.75  0.442599  [0.0, 0.0, 0.0]
  1  Ca    0.954712  0.25  0.556804  [0.0, 0.0, 0.0]
  2  Sn    0.454712  0.75  0.540546  [0.0, 0.0, 0.0]
  3  Sn    0.454712  0.25  0.458857  [0.0, 0.0, 0.0]",337.876975
222,"Full Formula (Ga2 S2)
Reduced Formula: GaS
abc   :   3.613644   3.613645  27.425272
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ga    0.666667  0.333333  0.114093  [0.0, 0.0, 0.0]
  1  Ga    0.666667  0.333333  0.203593  [0.0, 0.0, 0.0]
  2  S     0.333333  0.666667  0.074432  [0.0, 0.0, 0.0]
  3  S     0.333333  0.666667  0.243254  [0.0, 0.0, 0.0]",56.22477500000001
223,"Full Formula (Ti1 O2)
Reduced Formula: TiO2
abc   :   2.992453   2.992453  24.591935
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ti    0.841939  0.812495  0.296681  [0.0, 0.0, 0.0]
  1  O     0.508606  0.145827  0.335954  [0.0, 0.0, 0.0]
  2  O     0.175272  0.479161  0.257409  [0.0, 0.0, 0.0]",59.974333333334684
224,"Full Formula (Mn1 O2)
Reduced Formula: MnO2
abc   :   2.875164   2.875165  25.011282
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Mn    0.349947  0.988229  0.10018   [0.0, 0.0, 0.0]
  1  O     0.68328   0.654896  0.138374  [0.0, 0.0, 0.0]
  2  O     0.016614  0.321563  0.061987  [0.0, 0.0, 0.0]",54.228666666666925
